city_code,community_id,merchant_count,anchor_count,anchor_merchants
shanghai,103404,1,0,
shanghai,103405,1,0,
shanghai,103406,1,0,
shanghai,103407,1,0,
shanghai,103408,1,0,
shanghai,103409,1,0,
shanghai,103410,1,0,
shanghai,103411,1,0,
shanghai,103412,1,0,
shanghai,103413,1,0,
shanghai,103414,1,0,
shanghai,103415,1,0,
shanghai,103416,1,0,
shanghai,103417,1,0,
shanghai,103418,1,0,
shanghai,103419,1,0,
shanghai,103420,1,0,
shanghai,103421,1,0,
shanghai,103422,1,0,
shanghai,103423,1,0,
shanghai,103424,1,0,
shanghai,103425,1,0,
shanghai,103426,1,0,
shanghai,103427,1,0,
shanghai,103428,1,0,
shanghai,103429,1,0,
shanghai,103430,1,0,
shanghai,103431,1,0,
shanghai,103432,1,0,
shanghai,103433,1,0,
shanghai,103434,1,0,
shanghai,103435,1,0,
shanghai,103436,1,0,
shanghai,103437,1,0,
shanghai,103438,1,0,
shanghai,103439,1,0,
shanghai,103440,1,0,
shanghai,103441,1,0,
shanghai,103442,1,0,
shanghai,103443,1,0,
shanghai,103444,1,0,
shanghai,103445,1,0,
shanghai,103446,1,0,
shanghai,103447,1,0,
shanghai,103448,1,0,
shanghai,103449,1,0,
shanghai,103450,1,0,
shanghai,103451,1,0,
shanghai,103452,1,0,
shanghai,103453,1,0,
shanghai,103454,1,0,
shanghai,103455,1,0,
shanghai,103456,1,0,
shanghai,103457,1,0,
shanghai,103458,1,0,
shanghai,103459,1,0,
shanghai,103460,1,0,
shanghai,103461,1,0,
shanghai,103462,1,0,
shanghai,103463,1,0,
shanghai,103464,1,0,
shanghai,103465,1,0,
shanghai,103466,1,0,
shanghai,103467,1,0,
shanghai,103468,1,0,
shanghai,103469,1,0,
shanghai,103470,1,0,
shanghai,103471,1,0,
shanghai,103472,1,0,
shanghai,103473,1,0,
shanghai,103474,1,0,
shanghai,103475,1,0,
shanghai,103476,1,0,
shanghai,103477,1,0,
shanghai,103478,1,0,
shanghai,103479,1,0,
shanghai,103480,1,0,
shanghai,103481,1,0,
shanghai,103482,1,0,
shanghai,103483,1,0,
shanghai,103484,1,0,
shanghai,103485,1,0,
shanghai,103486,1,0,
shanghai,103487,1,0,
shanghai,103488,1,0,
shanghai,103489,1,0,
shanghai,103490,1,0,
shanghai,103491,1,0,
shanghai,103492,1,0,
shanghai,103493,1,0,
shanghai,103494,1,0,
shanghai,103495,1,0,
shanghai,103496,1,0,
shanghai,103497,1,0,
shanghai,103498,1,0,
shanghai,103499,1,0,
shanghai,103500,1,0,
shanghai,103501,1,0,
shanghai,103502,1,0,
shanghai,103503,1,0,
shanghai,103504,1,0,
shanghai,103505,1,0,
shanghai,103506,1,0,
shanghai,103507,1,0,
shanghai,103508,1,0,
shanghai,103509,1,0,
shanghai,103510,1,0,
shanghai,103511,1,0,
shanghai,103512,1,0,
shanghai,103513,1,0,
shanghai,103514,1,0,
shanghai,103515,1,0,
shanghai,103516,1,0,
shanghai,103517,1,0,
shanghai,103518,1,0,
shanghai,103519,1,0,
shanghai,103520,1,0,
shanghai,103521,1,0,
shanghai,103522,1,0,
shanghai,103523,1,0,
shanghai,103524,1,0,
shanghai,103525,1,0,
shanghai,103526,1,0,
shanghai,103527,1,0,
shanghai,103528,1,0,
shanghai,103529,1,0,
shanghai,103530,1,0,
shanghai,103531,1,0,
shanghai,103532,1,0,
shanghai,103533,1,0,
shanghai,103534,1,0,
shanghai,103535,1,0,
shanghai,103536,1,0,
shanghai,103537,1,0,
shanghai,103538,1,0,
shanghai,103539,1,0,
shanghai,103540,1,0,
shanghai,103541,1,0,
shanghai,103542,1,0,
shanghai,103543,1,0,
shanghai,103544,1,0,
shanghai,103545,1,0,
shanghai,103546,1,0,
shanghai,103547,1,0,
shanghai,103548,1,0,
shanghai,103549,1,0,
shanghai,103550,1,0,
shanghai,103551,1,0,
shanghai,103552,1,0,
shanghai,103553,1,0,
shanghai,103554,1,0,
shanghai,103555,1,0,
shanghai,103556,1,0,
shanghai,103557,1,0,
shanghai,103558,1,0,
shanghai,103559,1,0,
shanghai,103560,1,0,
shanghai,103561,1,0,
shanghai,103562,1,0,
shanghai,103563,1,0,
shanghai,103564,1,0,
shanghai,103565,1,0,
shanghai,103566,1,0,
shanghai,103567,1,0,
shanghai,103568,1,0,
shanghai,103569,1,0,
shanghai,103570,1,0,
shanghai,103571,1,0,
shanghai,103572,1,0,
shanghai,103573,1,0,
shanghai,103574,1,0,
shanghai,103575,1,0,
shanghai,103576,1,0,
shanghai,103577,1,0,
shanghai,103578,1,0,
shanghai,103579,1,0,
shanghai,103580,1,0,
shanghai,103581,1,0,
shanghai,103582,1,0,
shanghai,103583,1,0,
shanghai,103584,1,0,
shanghai,103585,1,0,
shanghai,103586,1,0,
shanghai,103587,1,0,
shanghai,103588,1,0,
shanghai,103589,1,0,
shanghai,103590,1,0,
shanghai,103591,1,0,
shanghai,103592,1,0,
shanghai,103593,1,0,
shanghai,103594,1,0,
shanghai,103595,1,0,
shanghai,103596,1,0,
shanghai,103597,1,0,
shanghai,103598,1,0,
shanghai,103599,1,0,
shanghai,103600,1,0,
shanghai,103601,1,0,
shanghai,103602,1,0,
shanghai,103603,1,0,
shanghai,103604,1,0,
shanghai,103605,1,0,
shanghai,103606,1,0,
shanghai,103607,1,0,
shanghai,103608,1,0,
shanghai,103609,1,0,
shanghai,103610,1,0,
shanghai,103611,1,0,
shanghai,103612,1,0,
shanghai,103613,1,0,
shanghai,103614,1,0,
shanghai,103615,1,0,
shanghai,103616,1,0,
shanghai,103617,1,0,
shanghai,103618,1,0,
shanghai,103619,1,0,
shanghai,103620,1,0,
shanghai,103621,1,0,
shanghai,103622,1,0,
shanghai,103623,1,0,
shanghai,103624,1,0,
shanghai,103625,1,0,
shanghai,103626,1,0,
shanghai,103627,1,0,
shanghai,103628,1,0,
shanghai,103629,1,0,
shanghai,103630,1,0,
shanghai,103631,1,0,
shanghai,103632,1,0,
shanghai,103633,1,0,
shanghai,103634,1,0,
shanghai,103635,1,0,
shanghai,103636,1,0,
shanghai,103637,1,0,
shanghai,103638,1,0,
shanghai,103639,1,0,
shanghai,103640,1,0,
shanghai,103641,1,0,
shanghai,103642,1,0,
shanghai,103643,1,0,
shanghai,103644,1,0,
shanghai,103645,1,0,
shanghai,103646,1,0,
shanghai,103647,1,0,
shanghai,103648,1,0,
shanghai,103649,1,0,
shanghai,103650,1,0,
shanghai,103651,1,0,
shanghai,103652,1,0,
shanghai,103653,1,0,
shanghai,103654,1,0,
shanghai,103655,1,0,
shanghai,103656,1,0,
shanghai,103657,1,0,
shanghai,103658,1,0,
shanghai,103659,1,0,
shanghai,103660,1,0,
shanghai,103661,1,0,
shanghai,103662,1,0,
shanghai,103663,1,0,
shanghai,103664,1,0,
shanghai,103665,1,0,
shanghai,103666,1,0,
shanghai,103667,1,0,
shanghai,103668,1,0,
shanghai,103669,1,0,
shanghai,103670,1,0,
shanghai,103671,1,0,
shanghai,103672,1,0,
shanghai,103673,1,0,
shanghai,103674,1,0,
shanghai,103675,1,0,
shanghai,103676,1,0,
shanghai,103677,1,0,
shanghai,103678,1,0,
shanghai,103679,1,0,
shanghai,103680,1,0,
shanghai,103681,1,0,
shanghai,103682,1,0,
shanghai,103683,1,0,
shanghai,103684,1,0,
shanghai,103685,1,0,
shanghai,103686,1,0,
shanghai,103687,1,0,
shanghai,103688,1,0,
shanghai,103689,1,0,
shanghai,103690,1,0,
shanghai,103691,1,0,
shanghai,103692,1,0,
shanghai,103693,1,0,
shanghai,103694,1,0,
shanghai,103695,1,0,
shanghai,103696,1,0,
shanghai,103697,1,0,
shanghai,103698,1,0,
shanghai,103699,1,0,
shanghai,103700,1,0,
shanghai,103701,1,0,
shanghai,103702,1,0,
shanghai,103703,1,0,
shanghai,103704,1,0,
shanghai,103705,1,0,
shanghai,103706,1,0,
shanghai,103707,1,0,
shanghai,103708,1,0,
shanghai,103709,1,0,
shanghai,103710,1,0,
shanghai,103711,1,0,
shanghai,103712,1,0,
shanghai,103713,1,0,
shanghai,103714,1,0,
shanghai,103715,1,0,
shanghai,103716,1,0,
shanghai,103717,1,0,
shanghai,103718,1,0,
shanghai,103719,1,0,
shanghai,103720,1,0,
shanghai,103721,1,0,
shanghai,103722,1,0,
shanghai,103723,1,0,
shanghai,103724,1,0,
shanghai,103725,1,0,
shanghai,103726,1,0,
shanghai,103727,1,0,
shanghai,103728,1,0,
shanghai,103729,1,0,
shanghai,103730,1,0,
shanghai,103731,1,0,
shanghai,103732,1,0,
shanghai,103733,1,0,
shanghai,103734,1,0,
shanghai,103735,1,0,
shanghai,103736,1,0,
shanghai,103737,1,0,
shanghai,103738,1,0,
shanghai,103739,1,0,
shanghai,103740,1,0,
shanghai,103741,1,0,
shanghai,103742,1,0,
shanghai,103743,1,0,
shanghai,103744,1,0,
shanghai,103745,1,0,
shanghai,103746,1,0,
shanghai,103747,1,0,
shanghai,103748,1,0,
shanghai,103749,1,0,
shanghai,103750,1,0,
shanghai,103751,1,0,
shanghai,103752,1,0,
shanghai,103753,1,0,
shanghai,103754,1,0,
shanghai,103755,1,0,
shanghai,103756,1,0,
shanghai,103757,1,0,
shanghai,103758,1,0,
shanghai,103759,1,0,
shanghai,103760,1,0,
shanghai,103761,1,0,
shanghai,103762,1,0,
shanghai,103763,1,0,
shanghai,103764,1,0,
shanghai,103765,1,0,
shanghai,103766,1,0,
shanghai,103767,1,0,
shanghai,103768,1,0,
shanghai,103769,1,0,
shanghai,103770,1,0,
shanghai,103771,1,0,
shanghai,103772,1,0,
shanghai,103773,1,0,
shanghai,103774,1,0,
shanghai,103775,1,0,
shanghai,103776,1,0,
shanghai,103777,1,0,
shanghai,103778,1,0,
shanghai,103779,1,0,
shanghai,103780,1,0,
shanghai,103781,1,0,
shanghai,103782,1,0,
shanghai,103783,1,0,
shanghai,103784,1,0,
shanghai,103785,1,0,
shanghai,103786,1,0,
shanghai,103787,1,0,
shanghai,103788,1,0,
shanghai,103789,1,0,
shanghai,103790,1,0,
shanghai,103791,1,0,
shanghai,103792,1,0,
shanghai,103793,1,0,
shanghai,103794,1,0,
shanghai,103795,1,0,
shanghai,103796,1,0,
shanghai,103797,1,0,
shanghai,103798,1,0,
shanghai,103799,1,0,
shanghai,103800,1,0,
shanghai,103801,1,0,
shanghai,103802,1,0,
shanghai,103803,1,0,
shanghai,103804,1,0,
shanghai,103805,1,0,
shanghai,103806,1,0,
shanghai,103807,1,0,
shanghai,103808,1,0,
shanghai,103809,1,0,
shanghai,103810,1,0,
shanghai,103811,1,0,
shanghai,103812,1,0,
shanghai,103813,1,0,
shanghai,103814,1,0,
shanghai,103815,1,0,
shanghai,103816,1,0,
shanghai,103817,1,0,
shanghai,103818,1,0,
shanghai,103819,1,0,
shanghai,103820,1,0,
shanghai,103821,1,0,
shanghai,103822,1,0,
shanghai,103823,1,0,
shanghai,103824,1,0,
shanghai,103825,1,0,
shanghai,103826,1,0,
shanghai,103827,1,0,
shanghai,103828,1,0,
shanghai,103829,1,0,
shanghai,103830,1,0,
shanghai,103831,1,0,
shanghai,103832,1,0,
shanghai,103833,1,0,
shanghai,103834,1,0,
shanghai,103835,1,0,
shanghai,103836,1,0,
shanghai,103837,1,0,
shanghai,103838,1,0,
shanghai,103839,1,0,
shanghai,103840,1,0,
shanghai,103841,1,0,
shanghai,103842,1,0,
shanghai,103843,1,0,
shanghai,103844,1,0,
shanghai,103845,1,0,
shanghai,103846,1,0,
shanghai,103847,1,0,
shanghai,103848,1,0,
shanghai,103849,1,0,
shanghai,103850,1,0,
shanghai,103851,1,0,
shanghai,103852,1,0,
shanghai,103853,1,0,
shanghai,103854,1,0,
shanghai,103855,1,0,
shanghai,103856,1,0,
shanghai,103857,1,0,
shanghai,103858,1,0,
shanghai,103859,1,0,
shanghai,103860,1,0,
shanghai,103861,1,0,
shanghai,103862,1,0,
shanghai,103863,1,0,
shanghai,103864,1,0,
shanghai,103865,1,0,
shanghai,103866,1,0,
shanghai,103867,1,0,
shanghai,103868,1,0,
shanghai,103869,1,0,
shanghai,103870,1,0,
shanghai,103871,1,0,
shanghai,103872,1,0,
shanghai,103873,1,0,
shanghai,103874,1,0,
shanghai,103875,1,0,
shanghai,103876,1,0,
shanghai,103877,1,0,
shanghai,103878,1,0,
shanghai,103879,1,0,
shanghai,103880,1,0,
shanghai,103881,1,0,
shanghai,103882,1,0,
shanghai,103883,1,0,
shanghai,103884,1,0,
shanghai,103885,1,0,
shanghai,103886,1,0,
shanghai,103887,1,0,
shanghai,103888,1,0,
shanghai,103889,1,0,
shanghai,103890,1,0,
shanghai,103891,1,0,
shanghai,103892,1,0,
shanghai,103893,1,0,
shanghai,103894,1,0,
shanghai,103895,1,0,
shanghai,103896,1,0,
shanghai,103897,1,0,
shanghai,103898,1,0,
shanghai,103899,1,0,
shanghai,103900,1,0,
shanghai,103901,1,0,
shanghai,103902,1,0,
shanghai,103903,1,0,
shanghai,103904,1,0,
shanghai,103905,1,0,
shanghai,103906,1,0,
shanghai,103907,1,0,
shanghai,103908,1,0,
shanghai,103909,1,0,
shanghai,103910,1,0,
shanghai,103911,1,0,
shanghai,103912,1,0,
shanghai,103913,1,0,
shanghai,103914,1,0,
shanghai,103915,1,0,
shanghai,103916,1,0,
shanghai,103917,1,0,
shanghai,103918,1,0,
shanghai,103919,1,0,
shanghai,103920,1,0,
shanghai,103921,1,0,
shanghai,103922,1,0,
shanghai,103923,1,0,
shanghai,103924,1,0,
shanghai,103925,1,0,
shanghai,103926,1,0,
shanghai,103927,1,0,
shanghai,103928,1,0,
shanghai,103929,1,0,
shanghai,103930,1,0,
shanghai,103931,1,0,
shanghai,103932,1,0,
shanghai,103933,1,0,
shanghai,103934,1,0,
shanghai,103935,1,0,
shanghai,103936,1,0,
shanghai,103937,1,0,
shanghai,103938,1,0,
shanghai,103939,1,0,
shanghai,103940,1,0,
shanghai,103941,1,0,
shanghai,103942,1,0,
shanghai,103943,1,0,
shanghai,103944,1,0,
shanghai,103945,1,0,
shanghai,103946,1,0,
shanghai,103947,1,0,
shanghai,103948,1,0,
shanghai,103949,1,0,
shanghai,103950,1,0,
shanghai,103951,1,0,
shanghai,103952,1,0,
shanghai,103953,1,0,
shanghai,103954,1,0,
shanghai,103955,1,0,
shanghai,103956,1,0,
shanghai,103957,1,0,
shanghai,103958,1,0,
shanghai,103959,1,0,
shanghai,103960,1,0,
shanghai,103961,1,0,
shanghai,103962,1,0,
shanghai,103963,1,0,
shanghai,103964,1,0,
shanghai,103965,1,0,
shanghai,103966,1,0,
shanghai,103967,1,0,
shanghai,103968,1,0,
shanghai,103969,1,0,
shanghai,103970,1,0,
shanghai,103971,1,0,
shanghai,103972,1,0,
shanghai,103973,1,0,
shanghai,103974,1,0,
shanghai,103975,1,0,
shanghai,103976,1,0,
shanghai,103977,1,0,
shanghai,103978,1,0,
shanghai,103979,1,0,
shanghai,103980,1,0,
shanghai,103981,1,0,
shanghai,103982,1,0,
shanghai,103983,1,0,
shanghai,103984,1,0,
shanghai,103985,1,0,
shanghai,103986,1,0,
shanghai,103987,1,0,
shanghai,103988,1,0,
shanghai,103989,1,0,
shanghai,103990,1,0,
shanghai,103991,1,0,
shanghai,103992,1,0,
shanghai,103993,1,0,
shanghai,103994,1,0,
shanghai,103995,1,0,
shanghai,103996,1,0,
shanghai,103997,1,0,
shanghai,103998,1,0,
shanghai,103999,1,0,
shanghai,104000,1,0,
shanghai,104001,1,0,
shanghai,104002,1,0,
shanghai,104003,1,0,
shanghai,104004,1,0,
shanghai,104005,1,0,
shanghai,104006,1,0,
shanghai,104007,1,0,
shanghai,104008,1,0,
shanghai,104009,1,0,
shanghai,104010,1,0,
shanghai,104011,1,0,
shanghai,104012,1,0,
shanghai,104013,1,0,
shanghai,104014,1,0,
shanghai,104015,1,0,
shanghai,104016,1,0,
shanghai,104017,1,0,
shanghai,104018,1,0,
shanghai,104019,1,0,
shanghai,104020,1,0,
shanghai,104021,1,0,
shanghai,104022,1,0,
shanghai,104023,1,0,
shanghai,104024,1,0,
shanghai,104025,1,0,
shanghai,104026,1,0,
shanghai,104027,1,0,
shanghai,104028,1,0,
shanghai,104029,1,0,
shanghai,104030,1,0,
shanghai,104031,1,0,
shanghai,104032,1,0,
shanghai,104033,1,0,
shanghai,104034,1,0,
shanghai,104035,1,0,
shanghai,104036,1,0,
shanghai,104037,1,0,
shanghai,104038,1,0,
shanghai,104039,1,0,
shanghai,104040,1,0,
shanghai,104041,1,0,
shanghai,104042,1,0,
shanghai,104043,1,0,
shanghai,104044,1,0,
shanghai,104045,1,0,
shanghai,104046,1,0,
shanghai,104047,1,0,
shanghai,104048,1,0,
shanghai,104049,1,0,
shanghai,104050,1,0,
shanghai,104051,1,0,
shanghai,104052,1,0,
shanghai,104053,1,0,
shanghai,104054,1,0,
shanghai,104055,1,0,
shanghai,104056,1,0,
shanghai,104057,1,0,
shanghai,104058,1,0,
shanghai,104059,1,0,
shanghai,104060,1,0,
shanghai,104061,1,0,
shanghai,104062,1,0,
shanghai,104063,1,0,
shanghai,104064,1,0,
shanghai,104065,1,0,
shanghai,104066,1,0,
shanghai,104067,1,0,
shanghai,104068,1,0,
shanghai,104069,1,0,
shanghai,104070,1,0,
shanghai,104071,1,0,
shanghai,104072,1,0,
shanghai,104073,1,0,
shanghai,104074,1,0,
shanghai,104075,1,0,
shanghai,104076,1,0,
shanghai,104077,1,0,
shanghai,104078,1,0,
shanghai,104079,1,0,
shanghai,104080,1,0,
shanghai,104081,1,0,
shanghai,104082,1,0,
shanghai,104083,1,0,
shanghai,104084,1,0,
shanghai,104085,1,0,
shanghai,104086,1,0,
shanghai,104087,1,0,
shanghai,104088,1,0,
shanghai,104089,1,0,
shanghai,104090,1,0,
shanghai,104091,1,0,
shanghai,104092,1,0,
shanghai,104093,1,0,
shanghai,104094,1,0,
shanghai,104095,1,0,
shanghai,104096,1,0,
shanghai,104097,1,0,
shanghai,104098,1,0,
shanghai,104099,1,0,
shanghai,104100,1,0,
shanghai,104101,1,0,
shanghai,104102,1,0,
shanghai,104103,1,0,
shanghai,104104,1,0,
shanghai,104105,1,0,
shanghai,104106,1,0,
shanghai,104107,1,0,
shanghai,104108,1,0,
shanghai,104109,1,0,
shanghai,104110,1,0,
shanghai,104111,1,0,
shanghai,104112,1,0,
shanghai,104113,1,0,
shanghai,104114,1,0,
shanghai,104115,1,0,
shanghai,104116,1,0,
shanghai,104117,1,0,
shanghai,104118,1,0,
shanghai,104119,1,0,
shanghai,104120,1,0,
shanghai,104121,1,0,
shanghai,104122,1,0,
shanghai,104123,1,0,
shanghai,104124,1,0,
shanghai,104125,1,0,
shanghai,104126,1,0,
shanghai,104127,1,0,
shanghai,104128,1,0,
shanghai,104129,1,0,
shanghai,104130,1,0,
shanghai,104131,1,0,
shanghai,104132,1,0,
shanghai,104133,1,0,
shanghai,104134,1,0,
shanghai,104135,1,0,
shanghai,104136,1,0,
shanghai,104137,1,0,
shanghai,104138,1,0,
shanghai,104139,1,0,
shanghai,104140,1,0,
shanghai,104141,1,0,
shanghai,104142,1,0,
shanghai,104143,1,0,
shanghai,104144,1,0,
shanghai,104145,1,0,
shanghai,104146,1,0,
shanghai,104147,1,0,
shanghai,104148,1,0,
shanghai,104149,1,0,
shanghai,104150,1,0,
shanghai,104151,1,0,
shanghai,104152,1,0,
shanghai,104153,1,0,
shanghai,104154,1,0,
shanghai,104155,1,0,
shanghai,104156,1,0,
shanghai,104157,1,0,
shanghai,104158,1,0,
shanghai,104159,1,0,
shanghai,104160,1,0,
shanghai,104161,1,0,
shanghai,104162,1,0,
shanghai,104163,1,0,
shanghai,104164,1,0,
shanghai,104165,1,0,
shanghai,104166,1,0,
shanghai,104167,1,0,
shanghai,104168,1,0,
shanghai,104169,1,0,
shanghai,104170,1,0,
shanghai,104171,1,0,
shanghai,104172,1,0,
shanghai,104173,1,0,
shanghai,104174,1,0,
shanghai,104175,1,0,
shanghai,104176,1,0,
shanghai,104177,1,0,
shanghai,104178,1,0,
shanghai,104179,1,0,
shanghai,104180,1,0,
shanghai,104181,1,0,
shanghai,104182,1,0,
shanghai,104183,1,0,
shanghai,104184,1,0,
shanghai,104185,1,0,
shanghai,104186,1,0,
shanghai,104187,1,0,
shanghai,104188,1,0,
shanghai,104189,1,0,
shanghai,104190,1,0,
shanghai,104191,1,0,
shanghai,104192,1,0,
shanghai,104193,1,0,
shanghai,104194,1,0,
shanghai,104195,1,0,
shanghai,104196,1,0,
shanghai,104197,1,0,
shanghai,104198,1,0,
shanghai,104199,1,0,
shanghai,104200,1,0,
shanghai,104201,1,0,
shanghai,104202,1,0,
shanghai,104203,1,0,
shanghai,104204,1,0,
shanghai,104205,1,0,
shanghai,104206,1,0,
shanghai,104207,1,0,
shanghai,104208,1,0,
shanghai,104209,1,0,
shanghai,104210,1,0,
shanghai,104211,1,0,
shanghai,104212,1,0,
shanghai,104213,1,0,
shanghai,104214,1,0,
shanghai,104215,1,0,
shanghai,104216,1,0,
shanghai,104217,1,0,
shanghai,104218,1,0,
shanghai,104219,1,0,
shanghai,104220,1,0,
shanghai,104221,1,0,
shanghai,104222,1,0,
shanghai,104223,1,0,
shanghai,104224,1,0,
shanghai,104225,1,0,
shanghai,104226,1,0,
shanghai,104227,1,0,
shanghai,104228,1,0,
shanghai,104229,1,0,
shanghai,104230,1,0,
shanghai,104231,1,0,
shanghai,104232,1,0,
shanghai,104233,1,0,
shanghai,104234,1,0,
shanghai,104235,1,0,
shanghai,104236,1,0,
shanghai,104237,1,0,
shanghai,104238,1,0,
shanghai,104239,1,0,
shanghai,104240,1,0,
shanghai,104241,1,0,
shanghai,104242,1,0,
shanghai,104243,1,0,
shanghai,104244,1,0,
shanghai,104245,1,0,
shanghai,104246,1,0,
shanghai,104247,1,0,
shanghai,104248,1,0,
shanghai,104249,1,0,
shanghai,104250,1,0,
shanghai,104251,1,0,
shanghai,104252,1,0,
shanghai,104253,1,0,
shanghai,104254,1,0,
shanghai,104255,1,0,
shanghai,104256,1,0,
shanghai,104257,1,0,
shanghai,104258,1,0,
shanghai,104259,1,0,
shanghai,104260,1,0,
shanghai,104261,1,0,
shanghai,104262,1,0,
shanghai,104263,1,0,
shanghai,104264,1,0,
shanghai,104265,1,0,
shanghai,104266,1,0,
shanghai,104267,1,0,
shanghai,104268,1,0,
shanghai,104269,1,0,
shanghai,104270,1,0,
shanghai,104271,1,0,
shanghai,104272,1,0,
shanghai,104273,1,0,
shanghai,104274,1,0,
shanghai,104275,1,0,
shanghai,104276,1,0,
shanghai,104277,1,0,
shanghai,104278,1,0,
shanghai,104279,1,0,
shanghai,104280,1,0,
shanghai,104281,1,0,
shanghai,104282,1,0,
shanghai,104283,1,0,
shanghai,104284,1,0,
shanghai,104285,1,0,
shanghai,104286,1,0,
shanghai,104287,1,0,
shanghai,104288,1,0,
shanghai,104289,1,0,
shanghai,104290,1,0,
shanghai,104291,1,0,
shanghai,104292,1,0,
shanghai,104293,1,0,
shanghai,104294,1,0,
shanghai,104295,1,0,
shanghai,104296,1,0,
shanghai,104297,1,0,
shanghai,104298,1,0,
shanghai,104299,1,0,
shanghai,104300,1,0,
shanghai,104301,1,0,
shanghai,104302,1,0,
shanghai,104303,1,0,
shanghai,104304,1,0,
shanghai,104305,1,0,
shanghai,104306,1,0,
shanghai,104307,1,0,
shanghai,104308,1,0,
shanghai,104309,1,0,
shanghai,104310,1,0,
shanghai,104311,1,0,
shanghai,104312,1,0,
shanghai,104313,1,0,
shanghai,104314,1,0,
shanghai,104315,1,0,
shanghai,104316,1,0,
shanghai,104317,1,0,
shanghai,104318,1,0,
shanghai,104319,1,0,
shanghai,104320,1,0,
shanghai,104321,1,0,
shanghai,104322,1,0,
shanghai,104323,1,0,
shanghai,104324,1,0,
shanghai,104325,1,0,
shanghai,104326,1,0,
shanghai,104327,1,0,
shanghai,104328,1,0,
shanghai,104329,1,0,
shanghai,104330,1,0,
shanghai,104331,1,0,
shanghai,104332,1,0,
shanghai,104333,1,0,
shanghai,104334,1,0,
shanghai,104335,1,0,
shanghai,104336,1,0,
shanghai,104337,1,0,
shanghai,104338,1,0,
shanghai,104339,1,0,
shanghai,104340,1,0,
shanghai,104341,1,0,
shanghai,104342,1,0,
shanghai,104343,1,0,
shanghai,104344,1,0,
shanghai,104345,1,0,
shanghai,104346,1,0,
shanghai,104347,1,0,
shanghai,104348,1,0,
shanghai,104349,1,0,
shanghai,104350,1,0,
shanghai,104351,1,0,
shanghai,104352,1,0,
shanghai,104353,1,0,
shanghai,104354,1,0,
shanghai,104355,1,0,
shanghai,104356,1,0,
shanghai,104357,1,0,
shanghai,104358,1,0,
shanghai,104359,1,0,
shanghai,104360,1,0,
shanghai,104361,1,0,
shanghai,104362,1,0,
shanghai,104363,1,0,
shanghai,104364,1,0,
shanghai,104365,1,0,
shanghai,104366,1,0,
shanghai,104367,1,0,
shanghai,104368,1,0,
shanghai,104369,1,0,
shanghai,104370,1,0,
shanghai,104371,1,0,
shanghai,104372,1,0,
shanghai,104373,1,0,
shanghai,104374,1,0,
shanghai,104375,1,0,
shanghai,104376,1,0,
shanghai,104377,1,0,
shanghai,104378,1,0,
shanghai,104379,1,0,
shanghai,104380,1,0,
shanghai,104381,1,0,
shanghai,104382,1,0,
shanghai,104383,1,0,
shanghai,104384,1,0,
shanghai,104385,1,0,
shanghai,104386,1,0,
shanghai,104387,1,0,
shanghai,104388,1,0,
shanghai,104389,1,0,
shanghai,104390,1,0,
shanghai,104391,1,0,
shanghai,104392,1,0,
shanghai,104393,1,0,
shanghai,104394,1,0,
shanghai,104395,1,0,
shanghai,104396,1,0,
shanghai,104397,1,0,
shanghai,104398,1,0,
shanghai,104399,1,0,
shanghai,104400,1,0,
shanghai,104401,1,0,
shanghai,104402,1,0,
shanghai,104403,1,0,
shanghai,104404,1,0,
shanghai,104405,1,0,
shanghai,104406,1,0,
shanghai,104407,1,0,
shanghai,104408,1,0,
shanghai,104409,1,0,
shanghai,104410,1,0,
shanghai,104411,1,0,
shanghai,104412,1,0,
shanghai,104413,1,0,
shanghai,104414,1,0,
shanghai,104415,1,0,
shanghai,104416,1,0,
shanghai,104417,1,0,
shanghai,104418,1,0,
shanghai,104419,1,0,
shanghai,104420,1,0,
shanghai,104421,1,0,
shanghai,104422,1,0,
shanghai,104423,1,0,
shanghai,104424,1,0,
shanghai,104425,1,0,
shanghai,104426,1,0,
shanghai,104427,1,0,
shanghai,104428,1,0,
shanghai,104429,1,0,
shanghai,104430,1,0,
shanghai,104431,1,0,
shanghai,104432,1,0,
shanghai,104433,1,0,
shanghai,104434,1,0,
shanghai,104435,1,0,
shanghai,104436,1,0,
shanghai,104437,1,0,
shanghai,104438,1,0,
shanghai,104439,1,0,
shanghai,104440,1,0,
shanghai,104441,1,0,
shanghai,104442,1,0,
shanghai,104443,1,0,
shanghai,104444,1,0,
shanghai,104445,1,0,
shanghai,104446,1,0,
shanghai,104447,1,0,
shanghai,104448,1,0,
shanghai,104449,1,0,
shanghai,104450,1,0,
shanghai,104451,1,0,
shanghai,104452,1,0,
shanghai,104453,1,0,
shanghai,104454,1,0,
shanghai,104455,1,0,
shanghai,104456,1,0,
shanghai,104457,1,0,
shanghai,104458,1,0,
shanghai,104459,1,0,
shanghai,104460,1,0,
shanghai,104461,1,0,
shanghai,104462,1,0,
shanghai,104463,1,0,
shanghai,104464,1,0,
shanghai,104465,1,0,
shanghai,104466,1,0,
shanghai,104467,1,0,
shanghai,104468,1,0,
shanghai,104469,1,0,
shanghai,104470,1,0,
shanghai,104471,1,0,
shanghai,104472,1,0,
shanghai,104473,1,0,
shanghai,104474,1,0,
shanghai,104475,1,0,
shanghai,104476,1,0,
shanghai,104477,1,0,
